meter_id,customer_id,unit_type,construction_year,energy_label
2597,613,single_family_house,1970,C
2598,1233,terraced_house,1901,""
2599,2120,single_family_house,1979,""
2600,2818,unclear,,""
2601,1738,single_family_house,1928,C
2602,2715,single_family_house,2018,A
2603,143,single_family_house,1966,E
2604,2216,single_family_house,1970,""
2605,1719,single_family_house,1981,B
2606,1177,terraced_house,1856,""
2607,200,single_family_house,1961,E
2608,1728,terraced_house,1972,""
2609,970,single_family_house,1960,D
2610,2795,single_family_house,1977,""
2611,1886,single_family_house,1970,D
2612,1412,single_family_house,1949,F
2613,280,single_family_house,1925,""
2614,1298,terraced_house,1972,B
2615,2392,single_family_house,1970,""
2616,1657,single_family_house,1963,""
2617,2275,single_family_house,2018,A
2618,2039,single_family_house,1961,C
2619,1799,apartment,2003,D
2620,286,single_family_house,1978,""
2621,846,single_family_house,1998,C
2622,68,single_family_house,1985,""
2623,2058,single_family_house,1925,E
2624,2222,terraced_house,1972,""
2625,1166,single_family_house,1974,""
2626,3111,single_family_house,1968,""
2627,1626,single_family_house,1970,D
2628,957,terraced_house,1987,""
2629,2441,single_family_house,2014,A
2630,1121,terraced_house,1987,""
2631,462,single_family_house,1974,""
2632,434,single_family_house,1980,""
2633,555,single_family_house,1982,""
2634,2861,single_family_house,1930,""
2635,2051,single_family_house,1963,E
2636,2800,single_family_house,1969,""
2637,1987,single_family_house,1962,""
2638,826,unclear,,""
2639,607,single_family_house,1974,C
2640,523,apartment,2003,""
2641,2676,single_family_house,2014,A
2642,2212,single_family_house,1962,D
2643,2534,single_family_house,1930,D
2644,2381,single_family_house,1976,""
2645,910,single_family_house,2017,A
2646,2991,single_family_house,2014,A
2647,2566,single_family_house,1971,C
2648,1503,terraced_house,2003,""
2649,1782,single_family_house,1973,""
2650,3079,single_family_house,2014,A
2651,2192,single_family_house,1800,""
2652,1788,single_family_house,1938,""
2653,530,single_family_house,2008,""
2654,2278,single_family_house,1974,""
2655,1196,single_family_house,1963,""
2656,1633,single_family_house,2017,A
2657,432,single_family_house,1963,D
2658,756,single_family_house,1929,""
2659,2549,single_family_house,1972,""
2660,870,single_family_house,1962,""
2661,1062,single_family_house,1980,D
2662,1723,terraced_house,1993,""
2663,2461,single_family_house,1984,""
2664,1694,single_family_house,1997,""
2665,1294,single_family_house,1951,D
2666,1333,single_family_house,2016,A
2667,2218,single_family_house,2017,A
2668,817,single_family_house,1984,C
2669,999,single_family_house,1986,C
2670,808,terraced_house,1972,B
2671,2075,single_family_house,1980,""
2672,1172,single_family_house,1960,""
2673,2573,single_family_house,1969,""
2674,139,single_family_house,1927,""
2675,1636,terraced_house,2000,""
2676,2724,terraced_house,1951,D
2677,616,single_family_house,2015,A
2678,3078,single_family_house,1954,""
2679,2099,terraced_house,2017,D
2680,2671,single_family_house,1922,""
2681,100,single_family_house,2017,A
2682,1964,single_family_house,1931,""
2683,364,single_family_house,1962,""
2684,2658,single_family_house,1976,C
2685,1727,single_family_house,1956,D
2686,105,single_family_house,1973,""
2687,782,single_family_house,1864,B
2688,1269,apartment,2003,""
2689,545,single_family_house,1962,""
2690,2604,single_family_house,1983,C
2691,1302,single_family_house,1966,E
2692,1352,single_family_house,1962,""
2693,673,single_family_house,1961,D
2694,630,terraced_house,2013,A
2695,325,single_family_house,1971,""
2696,1424,single_family_house,1954,""
2697,2737,terraced_house,1965,""
2698,1319,single_family_house,1930,D
2699,2817,single_family_house,1962,""
2700,1556,single_family_house,1951,""
2701,596,single_family_house,1975,C
2702,1963,single_family_house,1969,""
2703,3047,single_family_house,1974,D
2704,2698,single_family_house,1912,F
2705,1543,single_family_house,1967,A
2706,96,single_family_house,1930,D
2707,1291,single_family_house,1907,""
2708,2970,single_family_house,1970,""
2709,1589,single_family_house,1971,""
2710,1508,single_family_house,1930,""
2711,3123,single_family_house,1900,""
2712,2973,single_family_house,1984,C
2713,1439,terraced_house,2000,""
2714,387,single_family_house,1979,""
2715,2358,single_family_house,1967,""
2716,1590,single_family_house,2018,A
2717,1361,single_family_house,1923,""
2718,3000,single_family_house,1970,D
2719,703,terraced_house,1961,""
2720,2309,apartment,2006,C
2721,2445,terraced_house,1956,D
2722,1604,single_family_house,1969,D
2723,856,terraced_house,1954,D
2724,2597,apartment,2006,C
2725,2745,single_family_house,1959,E
2726,1514,single_family_house,1974,""
2727,499,terraced_house,1951,D
2728,790,single_family_house,1913,G
2729,2376,single_family_house,1985,""
2730,2822,single_family_house,1962,""
2731,1823,terraced_house,1972,""
2732,1637,single_family_house,1966,""
2733,300,single_family_house,1958,""
2734,276,single_family_house,1976,""
2735,1104,single_family_house,1953,D
2736,76,terraced_house,2017,""
2737,1915,single_family_house,1924,""
2738,162,unclear,,""
2739,2300,single_family_house,1913,""
2740,482,single_family_house,1953,D
2741,1050,terraced_house,1962,""
2742,1221,single_family_house,1967,""
2743,95,single_family_house,1928,""
2744,858,single_family_house,1927,D
2745,2054,single_family_house,1966,""
2746,2524,terraced_house,2016,A
2747,2135,apartment,2006,C
2748,1464,single_family_house,1973,D
2749,153,terraced_house,1982,""
2750,1977,single_family_house,1968,C
2751,2013,single_family_house,1969,""
2752,3041,single_family_house,1949,B
2753,2209,single_family_house,1965,""
2754,1116,single_family_house,1931,D
2755,373,apartment,2003,""
2756,2696,single_family_house,1965,""
2757,2347,single_family_house,2014,A
2758,916,terraced_house,1917,""
2759,1419,single_family_house,1918,""
2760,1108,single_family_house,1919,""
2761,54,single_family_house,1890,D
2762,313,single_family_house,1984,""
2763,2503,terraced_house,2009,C
2764,2021,single_family_house,1965,""
2765,2799,single_family_house,1994,""
2766,2854,single_family_house,1976,""
2767,1947,terraced_house,1972,""
2768,2378,single_family_house,1962,""
2769,768,terraced_house,1951,D
2770,753,single_family_house,1920,""
2771,2981,single_family_house,1969,E
2772,1244,single_family_house,1963,""
2773,3027,single_family_house,2015,A
2774,2195,single_family_house,1977,D
2775,1178,single_family_house,1965,""
2776,2908,single_family_house,1935,""
2777,2520,unclear,,""
2778,1180,single_family_house,1970,""
2779,312,single_family_house,1974,D
2780,1060,single_family_house,1974,""
2781,1883,single_family_house,1912,C
2782,119,single_family_house,1926,""
2783,874,apartment,1933,""
2784,1585,single_family_house,1928,""
2785,715,single_family_house,1928,""
2786,1739,single_family_house,1967,C
2787,1359,single_family_house,1924,""
2788,2928,single_family_house,1962,E
2789,1260,single_family_house,1965,""
2790,1377,terraced_house,1990,C
2791,2659,single_family_house,1920,""
2792,2089,single_family_house,1956,D
2793,2007,single_family_house,1957,""
2794,1551,single_family_house,1930,""
2795,2095,single_family_house,2014,A
2796,2646,single_family_house,1925,""
2797,786,apartment,2006,C
2798,560,terraced_house,1972,""
2799,2446,single_family_house,1984,C
2800,3103,single_family_house,1914,""
2801,2169,single_family_house,1962,E
2802,2774,single_family_house,1959,""
2803,1829,terraced_house,1972,B
2804,587,single_family_house,1980,C
2805,2213,unclear,,""
2806,2223,single_family_house,1902,""
2807,987,terraced_house,2005,""
2808,1759,single_family_house,1927,D
2809,187,unclear,,E
2810,2097,single_family_house,1974,""
2811,2581,single_family_house,1900,""
2812,1588,terraced_house,2016,""
2813,324,single_family_house,2014,A
2814,2700,single_family_house,1952,E
2815,2384,single_family_house,2002,""
2816,2134,single_family_house,1963,""
2817,3007,unclear,,C
2818,929,single_family_house,1950,""
2819,1713,single_family_house,1964,C
2820,3114,single_family_house,1966,""
2821,3019,single_family_house,1959,""
2822,3013,single_family_house,2014,A
2823,2009,single_family_house,2018,A
2824,1402,single_family_house,1984,""
2825,2858,single_family_house,1976,""
2826,1089,single_family_house,1974,""
2827,265,single_family_house,1979,""
2828,1815,single_family_house,1974,""
2829,1355,single_family_house,1984,""
2830,1015,single_family_house,1983,C
2831,2205,single_family_house,1958,D
2832,3048,single_family_house,1910,D
2833,1118,single_family_house,1960,""
2834,2407,single_family_house,1922,""
2835,406,single_family_house,1949,C
2836,2031,apartment,2006,C
2837,2948,single_family_house,2009,""
2838,767,single_family_house,1956,E
2839,554,apartment,2006,C
2840,713,single_family_house,1960,""
2841,1741,single_family_house,2015,A
2842,1893,single_family_house,1929,D
2843,1879,single_family_house,1971,D
2844,1222,single_family_house,1970,""
2845,2380,terraced_house,2016,A
2846,1112,single_family_house,1957,F
2847,525,single_family_house,1924,""
2848,1038,single_family_house,2018,A
2849,967,unclear,,""
2850,1706,single_family_house,1976,D
2851,340,single_family_house,2016,A
2852,1652,single_family_house,1961,""
2853,909,single_family_house,1984,""
2854,245,single_family_house,1913,""
2855,2639,terraced_house,1954,E
2856,2729,single_family_house,1971,C
2857,849,single_family_house,2015,A
2858,212,single_family_house,1975,C
2859,1384,single_family_house,1958,""
2860,1408,single_family_house,1964,""
2861,159,single_family_house,1932,C
2862,759,single_family_house,1925,""
2863,346,single_family_house,1969,""
2864,2251,single_family_house,1984,""
2865,2978,single_family_house,1949,C
2866,1834,single_family_house,1963,""
2867,2593,single_family_house,1924,""
2868,2428,single_family_house,1959,""
2869,2145,single_family_house,1924,F
2870,1837,single_family_house,2016,A
2871,1679,single_family_house,1965,C
2872,1290,single_family_house,1928,""
2873,557,single_family_house,1967,D
2874,2377,single_family_house,1985,C
2875,1293,single_family_house,2017,A
2876,323,apartment,2003,D
2877,956,single_family_house,1958,""
2878,505,single_family_house,1974,C
2879,2281,single_family_house,1961,E
2880,13,single_family_house,1959,C
2881,1228,single_family_house,1970,""
2882,2702,single_family_house,1948,C
2883,1757,single_family_house,1979,""
2884,1210,apartment,2006,C
2885,2103,single_family_house,1984,""
2886,1982,single_family_house,1930,C
2887,7,single_family_house,1968,""
2888,2372,single_family_house,2013,A
2889,743,unclear,,""
2890,1570,single_family_house,1900,E
2891,1890,single_family_house,1961,""
2892,1182,single_family_house,2014,A
2893,296,single_family_house,1969,C
2894,186,unclear,,""
2895,129,single_family_house,1973,""
2896,107,single_family_house,1902,""
2897,2741,single_family_house,1970,""
2898,2608,single_family_house,1962,""
2899,2628,single_family_house,1952,""
2900,2400,terraced_house,2003,""
2901,2526,single_family_house,1972,""
2902,885,single_family_house,1987,""
2903,248,single_family_house,2016,A
2904,2862,single_family_house,2015,A
2905,2683,single_family_house,1981,C
2906,1273,single_family_house,1961,D
2907,1624,single_family_house,2014,A
2908,1813,single_family_house,1975,D
2909,2272,unclear,,""
2910,1860,single_family_house,1967,""
2911,1335,single_family_house,1920,""
2912,2874,single_family_house,1928,""
2913,2749,single_family_house,1956,C
2914,1336,terraced_house,1956,D
2915,2866,single_family_house,1963,F
2916,629,single_family_house,1963,""
2917,3076,terraced_house,2016,""
2918,2878,single_family_house,1954,""
2919,1842,single_family_house,1924,E
2920,3059,single_family_house,2021,A
2921,1310,single_family_house,1890,G
2922,2998,single_family_house,1948,D
2923,608,single_family_house,1980,D
2924,2717,single_family_house,1981,""
2925,783,terraced_house,1972,""
2926,879,single_family_house,1902,B
2927,697,single_family_house,2019,A
2928,2225,terraced_house,2014,E
2929,2958,single_family_house,1985,""
2930,1478,single_family_house,1969,""
2931,637,single_family_house,1975,D
2932,1018,single_family_house,1969,E
2933,696,single_family_house,2017,A
2934,590,single_family_house,1958,""
2935,1129,single_family_house,1965,""
2936,842,single_family_house,1984,""
2937,3119,single_family_house,1978,""
2938,2115,single_family_house,1970,""
2939,661,single_family_house,1800,""
2940,1849,single_family_house,1961,""
2941,2373,single_family_house,0,F
2942,2517,terraced_house,1972,B
2943,770,single_family_house,1984,""
2944,577,single_family_house,1915,""
2945,699,single_family_house,1980,""
2946,1538,terraced_house,1960,C
2947,1692,terraced_house,2016,""
2948,349,single_family_house,1930,D
2949,2483,single_family_house,1977,""
2950,2616,single_family_house,1980,""
2951,611,single_family_house,1951,""
2952,25,terraced_house,1953,D
2953,2624,single_family_house,1984,""
2954,2987,unclear,,""
2955,278,single_family_house,1926,""
2956,397,single_family_house,1977,""
2957,1970,single_family_house,1951,""
2958,836,single_family_house,1935,""
2959,704,single_family_house,1974,""
2960,1510,single_family_house,1938,C
2961,2241,terraced_house,1972,""
2962,409,single_family_house,1929,C
2963,1639,terraced_house,2017,""
2964,1223,single_family_house,1965,""
2965,2990,single_family_house,2018,A
2966,581,single_family_house,1960,""
2967,1429,terraced_house,1907,""
2968,2475,single_family_house,1984,""
2969,2809,terraced_house,2017,""
2970,226,single_family_house,1984,C
2971,1449,single_family_house,2006,""
2972,1522,apartment,2003,D
2973,963,single_family_house,1963,""
2974,2493,single_family_house,1967,""
2975,3034,terraced_house,2017,""
2976,1578,single_family_house,2014,A
2977,2340,single_family_house,2008,""
2978,28,single_family_house,1900,C
2979,893,single_family_house,1954,""
2980,1808,single_family_house,2014,A
2981,1358,single_family_house,1963,""
2982,758,single_family_house,1935,""
2983,316,single_family_house,1975,""
2984,1887,single_family_house,1958,D
2985,2299,single_family_house,2014,A
2986,470,single_family_house,2014,A
2987,1729,single_family_house,1922,""
2988,711,terraced_house,2000,""
2989,2727,single_family_house,1959,D
2990,2341,single_family_house,1958,D
2991,2865,single_family_house,1970,""
2992,593,single_family_house,1927,""
2993,686,single_family_house,2006,""
2994,2268,single_family_house,1910,""
2995,1006,single_family_house,1972,""
2996,2655,single_family_house,1970,""
2997,1698,single_family_house,1967,E
2998,2543,single_family_house,1970,D
2999,716,single_family_house,1951,""
3000,781,single_family_house,1958,""
3001,34,single_family_house,1961,""
3002,408,single_family_house,1961,""
3003,3030,apartment,2006,C
3004,1513,single_family_house,2014,A
3005,2277,single_family_house,2018,A
3006,3082,single_family_house,1970,""
3007,531,single_family_house,1971,D
3008,27,single_family_house,1959,E
3009,1998,single_family_house,1960,""
3010,2410,single_family_house,1910,""
3011,1030,single_family_house,2018,A
3012,2367,single_family_house,2014,A
3013,2078,unclear,,""
3014,1531,single_family_house,1962,""
3015,2814,single_family_house,1960,""
3016,1609,single_family_house,1963,""
3017,225,unclear,,""
3018,56,single_family_house,1965,""
3019,2028,single_family_house,1950,""
3020,2945,single_family_house,1928,""
3021,1318,single_family_house,1976,D
3022,524,single_family_house,1972,""
3023,1693,single_family_house,1972,""
3024,2650,single_family_house,1968,""
3025,1239,unclear,,G
3026,2100,single_family_house,1984,""
3027,314,terraced_house,2016,A
3028,2603,apartment,1924,""
3029,1090,single_family_house,1984,C
3030,1256,single_family_house,1936,""
3031,2469,single_family_house,2014,A
3032,2935,single_family_house,1875,""
3033,3093,single_family_house,1953,""
3034,2669,single_family_house,1974,""
3035,1760,single_family_house,1985,""
3036,1394,single_family_house,2017,A
3037,1242,single_family_house,2014,A
3038,2194,single_family_house,1984,""
3039,1115,single_family_house,1930,D
3040,6,single_family_house,1975,""
3041,1111,terraced_house,2017,""
3042,47,single_family_house,1934,""
3043,1467,single_family_house,1969,""
3044,824,terraced_house,2013,A
3045,2160,single_family_house,1955,""
3046,2653,terraced_house,1944,C
3047,509,single_family_house,1983,""
3048,508,terraced_house,1984,C
3049,1506,non_residential,1965,""
3050,749,single_family_house,1973,C
3051,298,single_family_house,1977,""
3052,622,single_family_house,1911,D
3053,646,single_family_house,1973,""
3054,1632,single_family_house,1874,""
3055,2598,single_family_house,1929,G
3056,2778,single_family_house,1971,""
3057,2042,single_family_house,1960,""
3058,1986,single_family_house,1961,D
3059,2460,single_family_house,1974,D
3060,2677,single_family_house,2014,A
3061,2237,single_family_house,1980,""
3062,2107,single_family_house,1932,G
3063,1857,single_family_house,1920,""
3064,391,single_family_house,1977,""
3065,2201,terraced_house,2016,""
3066,802,single_family_house,2014,A
3067,2118,single_family_house,1924,C
3068,437,single_family_house,1973,""
3069,271,single_family_house,1951,""
3070,2165,single_family_house,2014,A
3071,907,terraced_house,2003,B
3072,898,single_family_house,1967,C
3073,112,single_family_house,1966,E
3074,2845,terraced_house,2016,""
3075,609,terraced_house,2017,A
3076,682,single_family_house,2007,""
3077,359,single_family_house,1928,""
3078,1527,single_family_house,1971,""
3079,2868,single_family_house,1925,""
3080,1200,single_family_house,1924,""
3081,2672,single_family_house,1984,""
3082,3069,single_family_house,1967,""
3083,42,single_family_house,1963,""
3084,363,single_family_house,1915,""
3085,2851,single_family_house,1959,""
3086,1853,single_family_house,1980,D
3087,2000,single_family_house,1969,F
3088,1582,single_family_house,1962,""
3089,2185,terraced_house,2002,""
3090,2996,single_family_house,1974,""
3091,258,single_family_house,1920,E
3092,2418,single_family_house,1963,""
3093,832,single_family_house,1956,C
3094,2535,single_family_house,1965,""
3095,564,single_family_house,1952,F
3096,1941,single_family_house,2018,A
3097,1197,single_family_house,1927,E
3098,2552,single_family_house,1932,C
3099,1396,unclear,,""
3100,2440,terraced_house,1951,D
3101,2326,single_family_house,2016,A
3102,1645,single_family_house,1915,C
3103,2064,single_family_house,1946,""
3104,2927,single_family_house,2016,A
3105,1216,single_family_house,1963,""
3106,1841,single_family_house,1978,""
3107,918,single_family_house,1919,""
3108,125,single_family_house,1967,C
3109,1067,single_family_house,1962,""
3110,853,single_family_house,2008,""
3111,2266,single_family_house,1975,""
3112,1124,single_family_house,1959,""
3113,2439,single_family_house,1973,C
3114,2303,single_family_house,2003,""
3115,3064,single_family_house,1953,""
3116,2385,single_family_house,1986,""
3117,1144,terraced_house,1981,""
3118,1575,terraced_house,1972,B
3119,1138,single_family_house,1968,""
3120,383,single_family_house,1935,""
3121,1145,single_family_house,2014,A
3122,2467,single_family_house,1951,""
3123,114,single_family_house,1968,D
3124,152,single_family_house,1962,""
3125,2040,single_family_house,1927,""
3126,2113,terraced_house,1972,B
3127,1351,terraced_house,2017,""
